Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
40.816,-73.902,WGS84,Methyl chloroform,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylene dichloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.001667,0.01291,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylene dichloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.006897,0.025561,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylene dichloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.001754,0.013245,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.12,0.087914,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.122414,0.087946,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Tetrachloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.122807,0.094524,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1,2,2-Tetrachloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1,2,2-Tetrachloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1,2,2-Tetrachloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.001667,0.01291,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.001724,0.013131,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Bromomethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.001754,0.013245,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1,2-Trichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1,2-Trichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1,2-Trichloroethane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Dichlorodifluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.505,0.021978,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Dichlorodifluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.505172,0.02234,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Dichlorodifluoromethane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.503509,0.018564,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Trichloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Trichloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Trichloroethylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1-Dichloroethylene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1-Dichloroethylene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,1-Dichloroethylene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Bromodichloromethane,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Bromodichloromethane,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Bromodichloromethane,24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER - CRYOGENIC PRECON:GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2-Dichloropropane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2-Dichloropropane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2-Dichloropropane",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"trans-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"trans-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"trans-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"cis-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"cis-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"cis-1,3-Dichloropropene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylene dibromide,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylene dibromide,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylene dibromide,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Hexachlorobutadiene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Hexachlorobutadiene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.005172,0.02234,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Hexachlorobutadiene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Vinyl chloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Vinyl chloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Vinyl chloride,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0,0,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2016,Parts per million,8643,98,0.047541,0.016058,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/30/24
40.816,-73.902,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2016,Parts per million,8634,97,0.040466,0.013393,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/30/24
40.816,-73.902,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2016,Parts per million,8634,97,0.040466,0.013393,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/30/24
40.816,-73.902,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2016,Parts per million,6122,99,0.040363,0.013512,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/30/24
40.816,-73.902,WGS84,m/p Xylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,1.643333,0.99343,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,m/p Xylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,1.724138,1.046181,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,m/p Xylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,1.661404,1.023781,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Benzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,1.283333,0.607626,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Benzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,1.275862,0.623322,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Benzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,1.291228,0.627717,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Toluene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,2.865,1.743931,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Toluene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,2.860345,1.783053,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Toluene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,2.9,1.804063,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylbenzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.503333,0.296857,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylbenzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.527586,0.304235,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Ethylbenzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.508772,0.300167,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,o-Xylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.63,0.371575,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,o-Xylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.651724,0.383996,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,o-Xylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.631579,0.375194,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,3,5-Trimethylbenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.191667,0.122532,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,3,5-Trimethylbenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.191379,0.134144,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,3,5-Trimethylbenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.201754,0.120255,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2,4-Trimethylbenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.626667,0.375462,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2,4-Trimethylbenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.625862,0.411911,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2,4-Trimethylbenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.638596,0.384872,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Styrene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.14,0.088681,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Styrene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.131034,0.099484,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Styrene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.135088,0.089625,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Benzaldehyde,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2016,Parts per billion Carbon,54,89,0.251852,0.104142,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/16/20
40.816,-73.902,WGS84,Tolualdehydes,24 HOUR,,Observed Values,SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION,2016,Parts per billion Carbon,54,89,0.192593,0.145176,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",9/16/20
40.816,-73.902,WGS84,Chlorobenzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.005,0.021978,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Chlorobenzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.008621,0.028312,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,Chlorobenzene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.007018,0.025771,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2-Dichlorobenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.008333,0.027872,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2-Dichlorobenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.008621,0.028312,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,2-Dichlorobenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,57,93,0.007018,0.025771,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,3-Dichlorobenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,60,98,0.003333,0.018102,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
40.816,-73.902,WGS84,"1,3-Dichlorobenzene",24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2016,Parts per billion Carbon,58,95,0.006897,0.025561,IS 52,IS 52    681 KELLY ST,New York,Bronx,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/21/20
