Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,Arithmetic Standard Dev,Local Site Name,Address,State Name,County Name,City Name,,
40.71436,-73.99518,WGS84,OC3 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),23,19,0.808261,0.492996,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC4 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),23,19,0.17113,0.066983,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OP PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR w/STN Urban Adjustment,2020,Micrograms/cubic meter (LC),23,19,0.336217,0.15172,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC1 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,1.249783,0.682653,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC2 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,0.145826,0.024233,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC3 PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,0.009522,0.004461,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,Soil PM2.5 LC,24 HOUR,,Observed Values,Calculated from Met One SASS/SuperSASS Teflon - Soil = 2.2*[88104]+2.49*[88165]+1.63*[88111]+2.42*[88126)+1.94*[88161],2020,Micrograms/cubic meter (LC),24,20,0.423718,0.287155,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+OP (88374+88375+88376+88377+88388),2020,Micrograms/cubic meter (LC),23,19,2.50787,1.26091,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-OP (88329+88330+88331-88388),2020,Micrograms/cubic meter (LC),23,19,0.80913,0.497557,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+(OP(TOR))=(88374+88375+88376+88377+88378),2020,Micrograms/cubic meter (LC),23,19,2.248565,1.134362,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,0.189826,0.146967,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,0.666957,0.364139,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC3 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,0.855565,0.491685,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC4 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,0.186087,0.066151,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OP CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOR,2020,Micrograms/cubic meter (LC),23,19,0.350348,0.151792,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OP PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A TOT w/CSN urban adjustment,2020,Micrograms/cubic meter (LC),23,19,0.595652,0.283439,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC CSN_Rev Unadjusted PM2.5 LC TOR,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-(OP(TOR))=(88383+88384+88385-88378)),2020,Micrograms/cubic meter (LC),23,19,1.068478,0.59374,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3-(OP(TOT))=(88329+88330+88331-88379),2020,Micrograms/cubic meter (LC),23,19,0.80913,0.497557,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OC PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - OC1+OC2+OC3+OC4+(OP(TOT))=(88324+88325+88326+88327+88379),2020,Micrograms/cubic meter (LC),23,19,2.35634,1.263602,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC1 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2020,Micrograms/cubic meter (LC),23,19,1.256762,0.682411,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC2 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2020,Micrograms/cubic meter (LC),23,19,0.152077,0.02433,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,EC3 CSN_Rev Unadjusted PM2.5 LC,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE_A,2020,Micrograms/cubic meter (LC),23,19,0.00989,0.004408,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,OP CSN_Rev Unadjusted PM2.5 LC TOT,24 HOUR,,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - IMPROVE TOT,2020,Micrograms/cubic meter (LC),23,19,0.609696,0.283397,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,Reconstructed Mass PM2.5 LC,24 HOUR,,Observed Values,Calculated from Met One SASS/SuperSASS (Teflon and Nylon) and URG 3000N (Quartz) - RCFM = 4.125*[88169]+1.29*[88306]+[88348]+1.8*[88203]+[88321]+1.4*[88320],2020,Micrograms/cubic meter (LC),23,19,8.436478,4.209639,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,Sulfate PM2.5 LC,24 HOUR,,Observed Values,Met One SASS/SuperSASS Nylon - Ion Chromatography,2020,Micrograms/cubic meter (LC),24,20,0.750417,0.285482,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,PM2.5 Raw Data,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),1640,19,7.635793,3.667531,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),68,19,7.570588,2.635921,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),1640,19,8.80122,4.227861,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.71436,-73.99518,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),68,19,8.748529,3.14901,DIVISION STREET,"40 DIVISION STREET, PS 124",New York,New York,New York,,
40.81976,-73.94825,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,2020,Parts per million,8585,98,0.264458,0.162675,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2020,Parts per million,8535,97,0.265448,0.147553,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,Ozone,1 HOUR,Ozone 1-hour 1979,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2020,Parts per million,8637,99,0.044481,0.014446,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 1997,Daily maximum of 8 hour running average of observed hourly values,,2020,Parts per million,8625,99,0.038502,0.011861,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-Hour 2008,Daily maximum of 8 hour running average of observed hourly values,,2020,Parts per million,8625,99,0.038502,0.011861,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2020,Parts per million,6124,99,0.038331,0.012083,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,PM2.5 Raw Data,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),7722,88,7.462069,4.240856,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),320,87,7.41375,2.841806,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),7326,83,6.282801,4.8329,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.81976,-73.94825,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),302,83,6.282781,3.428942,CCNY,160 CONVENT AVENUE,New York,New York,New York,,
40.72698,-73.89313,WGS84,PM2.5 Raw Data,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),4885,56,6.596581,3.606959,MASPETH LIBRARY,Maspeth Library       69-70 GRAND AV,New York,Queens,New York,,
40.72698,-73.89313,WGS84,PM2.5 Raw Data,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),203,55,6.539901,2.343251,MASPETH LIBRARY,Maspeth Library       69-70 GRAND AV,New York,Queens,New York,,
40.72698,-73.89313,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2020,Micrograms/cubic meter (LC),4886,56,5.616639,4.611082,MASPETH LIBRARY,Maspeth Library       69-70 GRAND AV,New York,Queens,New York,,
40.72698,-73.89313,WGS84,Acceptable PM2.5 AQI & Speciation Mass,24-HR BLK AVG,,Observed Values,,2020,Micrograms/cubic meter (LC),204,56,5.552451,3.520852,MASPETH LIBRARY,Maspeth Library       69-70 GRAND AV,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Carbon monoxide,1 HOUR,CO 1-hour 1971,Obseved hourly values,INSTRUMENTAL - Gas Filter Correlation Thermo Electron 48i-TLE,2020,Parts per million,7977,91,0.246421,0.142678,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Carbon monoxide,8-HR RUN AVG END HOUR,CO 8-hour 1971,8-Hour running average (end hour) of observed hourly values,,2020,Parts per million,7958,91,0.24961,0.128522,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Daily maximum 1-hour average,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2020,Parts per billion,8400,96,1.110765,1.216014,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Sulfur dioxide,1 HOUR,SO2 Annual 1971,Observed Values,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2020,Parts per billion,8400,96,0.345357,0.511801,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Sulfur dioxide,24-HR BLK AVG,SO2 24-hour 1971,Daily Average of observed values,,2020,Parts per billion,353,96,0.344759,0.311123,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Sulfur dioxide,3-HR BLK AVG,SO2 3-hour 1971,3-Hour block average of observed hourly values,,2020,Parts per billion,2722,93,0.312601,0.450039,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Sulfur dioxide,5 MINUTE,,Observed Values,INSTRUMENTAL - Pulsed Fluorescent 43C-TLE/43i-TLE,2020,Parts per billion,102852,98,0.370735,0.638364,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Reactive oxides of nitrogen (NOy),1 HOUR,,Observed Values,Instrumental - Chemiluminescence Teledyne API 200 EU/501,2020,Parts per billion,8329,95,15.895005,19.052972,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Nitric oxide (NO),1 HOUR,,Observed Values,"Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2020,Parts per billion,8507,97,3.933408,12.203614,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Nitric oxide (NO),1 HOUR,,Observed Values,Instrumental - Chemiluminescence Teledyne API 200 EU/501,2020,Parts per billion,8324,95,3.851526,11.642012,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour 2010,Daily Maximum 1-hour average,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",2020,Parts per billion,8474,96,24.752646,12.197288,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 Annual 1971,Observed values,"Instrumental - Chemiluminescence Thermo Electron 42C-TL, 42i-TL",2020,Parts per billion,8474,96,12.460491,9.931528,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Oxides of nitrogen (NOx),1 HOUR,,Observed Values,"Instrumental - Chemiluminescence Thermo Electron 42C-Y, 42i-Y",2020,Parts per billion,8510,97,16.432667,19.744599,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,NOy - NO,1 HOUR,,Observed Values,Multiple Methods Used,2020,Parts per billion,8324,95,12.019954,9.73139,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Sum of PAMS target compounds,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON GC/MS,2020,Parts per billion Carbon,54,89,34.296296,21.14606,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Propane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,5.103704,2.36164,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Propylene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.544444,0.429421,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Freon 113,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.103704,0.019063,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Freon 114,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0,0,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,n-Butane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,5.47963,3.803294,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Isobutane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,2.201852,1.589291,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,trans-2-Butene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.131481,0.122589,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,cis-2-Butene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.105556,0.097935,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,"1,3-Butadiene",24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2020,Parts per billion Carbon,54,89,0.075926,0.088882,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,"1,3-Butadiene",24 HOUR,,Observed Values,SS 6L - PRESSURIZED CANISTER  - CRYOGENIC PRECON:GC/MS,2020,Parts per billion Carbon,54,89,0.081481,0.087035,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,n-Pentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,2.331481,1.678929,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,Isopentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,3.972222,2.999586,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,1-Pentene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.101852,0.083532,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,trans-2-Pentene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.17963,0.174161,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,cis-2-Pentene,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.083333,0.090596,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,3-Methylpentane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.516667,0.357533,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,n-Hexane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.735185,0.497221,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,n-Heptane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.385185,0.274314,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
40.73614,-73.82153,WGS84,n-Octane,24 HOUR,,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2020,Parts per billion Carbon,54,89,0.181481,0.11828,QUEENS COLLEGE 2,Queens College   65-30 Kissena Blvd  Parking Lot#6,New York,Queens,New York,,
